artistID	category	artist_category
17132	['Other', 'New Age', 'New Age', 'New Age', 'Folk', 'Other', 'Other', 'Other', 'World', 'World', 'World', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Electronic', 'Other', 'Other', 'Electronic', 'Children']	New Age
17133	['Other', 'Folk', 'Other', 'Other', 'Other', 'Folk', 'Classical']	Folk
17134	['Other']	Other
17135	['Other', 'Other', 'Other', 'World', 'Other']	World
17136	['World', 'Other', 'Other', 'Classical', 'Classical']	Classical
17139	['Pop', 'Pop', 'Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock']	Rock
17142	['Electronic', 'Pop', 'Rock', 'Rock', 'Electronic', 'Other', 'Other', 'Other', 'Other']	Electronic
17143	['Other']	Other
17148	['Rock', 'Rock']	Rock
17149	['Other', 'Other', 'Rock']	Rock
17150	['Other']	Other
17153	['Electronic', 'Pop', 'Other', 'Hip-Hop', 'Rock', 'Rock', 'Rock', 'R&B', 'Hip-Hop', 'Soundtrack', 'Folk', 'Other', 'Folk', 'Other', 'Other', 'Other', 'Children', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Rock', 'R&B', 'Latin', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
17157	['Folk', 'Other', 'Other', 'Pop', 'Pop', 'Other', 'Punk', 'Rock', 'Other', 'Other']	Pop
17158	['Experimental', 'Experimental', 'Experimental', 'Jazz', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other']	Experimental
17161	['Pop', 'Rock', 'Other', 'Other']	Pop
17163	['Other', 'Other', 'New Age', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk']	New Age
17164	['Rock', 'Other', 'Pop']	Rock
17166	['Experimental', 'Experimental', 'Pop', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Folk', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
17167	['Rock', 'Rock', 'Electronic']	Rock
17173	['Metal', 'Metal']	Metal
17174	['Metal']	Metal
17175	['Rock', 'Metal', 'Metal']	Metal
17176	['Metal', 'Metal']	Metal
17177	['Rock', 'Metal']	Rock
17178	['Metal']	Metal
17179	['Metal']	Metal
17180	['Electronic', 'World']	Electronic
17181	['Rock', 'Rock', 'Rock', 'Folk', 'Folk', 'Folk', 'Country']	Rock
17182	['Other', 'Punk', 'Other', 'Other']	Punk
17183	['Other', 'Soundtrack', 'Other']	Soundtrack
17184	['Other', 'Punk', 'Folk', 'Other', 'Other', 'Other']	Punk
17185	['Other', 'Other']	Other
17186	['Other', 'Other']	Other
17187	['Other']	Other
17188	['Other']	Other
17189	['New Age', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']	Experimental
17190	['New Age']	New Age
17191	['Punk', 'Other', 'Other', 'Other']	Punk
17192	['Hip-Hop', 'Hip-Hop', 'Hip-Hop']	Hip-Hop
17196	['Rock', 'Rock', 'Other', 'Pop']	Rock
17199	['Other']	Other
17200	['Electronic', 'Electronic', 'Electronic']	Electronic
17203	['Electronic']	Electronic
17205	['Rock']	Rock
17208	['Rock', 'Blues']	Rock
17209	['Other', 'Folk', 'Folk']	Folk
17211	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other']	Rock
17212	['Rock']	Rock
17213	['Electronic']	Electronic
17215	['Other', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other']	Rock
17216	['Other']	Other
17217	['Blues', 'Blues']	Blues
17218	['Folk', 'Rock', 'Other', 'Other', 'Other', 'Other']	Folk
17221	['New Age', 'New Age', 'New Age', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Pop']	Rock
17223	['Other']	Other
17225	['Other', 'Other', 'Other']	Other
17226	['Metal', 'Punk', 'Hip-Hop', 'Other']	Metal
17227	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17228	['Other', 'Other', 'Other', 'Punk', 'Punk', 'Metal', 'Metal', 'Other', 'Other', 'Other']	Punk
17229	['Reggae']	Reggae
17230	['Metal', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Metal', 'Metal', 'Metal', 'Metal', 'Other']	Metal
17231	['Reggae', 'Reggae', 'Other']	Reggae
17232	['Punk', 'Metal', 'Other']	Punk
17233	['Experimental', 'Other']	Experimental
17234	['Rock', 'Rock']	Rock
17235	['Experimental', 'Other']	Experimental
17236	['Experimental']	Experimental
17238	['Other', 'Other', 'Other', 'Other', 'Other']	Other
17239	['Punk', 'Punk', 'Other', 'Punk', 'Punk']	Punk
17248	['Rock', 'Rock', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other']	Punk
17253	['Experimental', 'Pop']	Experimental
17256	['Other', 'Punk', 'Punk']	Punk
17267	['Punk', 'Other']	Punk
17275	['World', 'Folk', 'World', 'World', 'World', 'Other', 'Rock', 'Other', 'Other']	World
17276	['New Age', 'World', 'World', 'Other', 'Other', 'World', 'World', 'Other', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other']	World
17278	['Rock', 'Other', 'Other', 'Other']	Rock
17279	['Rock', 'Other', 'Other', 'Other']	Rock
17281	['Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other']	Pop
17283	['Other', 'Other']	Other
17284	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Jazz', 'Other', 'Other']	Hip-Hop
17285	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'R&B', 'Hip-Hop']	Hip-Hop
17286	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Other', 'Hip-Hop']	Hip-Hop
17289	['Pop', 'Rock']	Pop
17293	['Electronic', 'Other']	Electronic
17294	['New Age', 'Other', 'Other', 'Electronic', 'Hip-Hop', 'Hip-Hop', 'Experimental', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Electronic', 'Hip-Hop', 'Other', 'Other', 'Hip-Hop', 'Experimental', 'Other', 'Other']	Hip-Hop
17295	['Classical', 'Classical', 'Electronic', 'Electronic']	Classical
17296	['Electronic', 'Classical', 'Classical', 'Classical', 'Classical', 'Pop', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Other']	Electronic
17297	['Other', 'Other']	Other
17301	['Hip-Hop']	Hip-Hop
17304	['Other', 'Other']	Other
17305	['Other']	Other
17306	['Experimental', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Folk', 'Pop', 'Pop', 'Pop', 'Other', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
17307	['Other', 'Other', 'Rock']	Rock
17308	['Rock']	Rock
17310	['Rock', 'Rock', 'Rock', 'Folk', 'Other', 'Other']	Rock
17316	['Other']	Other
17320	['Experimental', 'Experimental', 'Rock', 'Rock', 'Other', 'Other', 'Rock', 'Other']	Rock
17322	['Punk', 'Punk', 'Punk', 'Other']	Punk
17324	['Other', 'Other', 'Pop', 'Other', 'Rock']	Pop
17325	['Rock', 'Punk', 'Rock', 'Rock']	Rock
17326	['Rock', 'Rock', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
17327	['Reggae', 'Reggae']	Reggae
17328	['Classical']	Classical
17329	['Hip-Hop', 'Hip-Hop']	Hip-Hop
17330	['Other', 'Classical', 'Classical', 'Other', 'Other', 'Other']	Classical
17331	['Pop', 'Pop', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other']	Pop
17332	['Experimental', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Punk']	Pop
17333	['New Age', 'World', 'World', 'Other', 'Other']	World
17335	['Other', 'New Age', 'Electronic', 'World', 'Folk', 'World', 'Electronic', 'Other', 'Reggae', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'World', 'Other', 'Other', 'Other', 'Religious', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other']	Electronic
17336	['New Age', 'World', 'Folk', 'World', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	World
17337	['Electronic', 'Other', 'Other']	Electronic
17338	['Other', 'New Age', 'World', 'Folk', 'World', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'World', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	World
17339	['Other', 'Jazz', 'World', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Jazz
17340	['Jazz', 'World', 'World', 'World', 'World', 'Other', 'Other', 'Other', 'World', 'World', 'World', 'World', 'Classical', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Children']	World
17341	['Other']	Other
17344	['Other']	Other
17345	['Electronic']	Electronic
17347	['World', 'World']	World
17348	['Electronic']	Electronic
17349	['World', 'World', 'World', 'Other', 'Other']	World
17350	['Other', 'Other', 'Other', 'Electronic', 'Hip-Hop', 'Experimental', 'Reggae', 'World', 'World', 'Electronic', 'Other']	Electronic
17351	['Hip-Hop', 'Other', 'Other']	Hip-Hop
17357	['Other', 'Other']	Other
17358	['World', 'Other', 'Other', 'Other']	World
17359	['New Age', 'New Age', 'Other', 'World', 'World', 'World', 'Electronic', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'World', 'Other', 'Other', 'Other', 'Religious', 'Other', 'Other', 'Other', 'Other', 'World']	World
17360	['World', 'World', 'Other']	World
17361	['New Age', 'Other', 'Other', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	New Age
17363	['Other', 'New Age', 'Electronic', 'Other', 'World', 'World', 'Electronic', 'Reggae', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'World', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic']	Electronic
17365	['World', 'Other', 'World', 'Electronic', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'World', 'Other', 'Other', 'Other']	World
17367	['Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17368	['Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17370	['Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17371	['New Age', 'Other']	New Age
17372	['Punk']	Punk
17373	['New Age', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Pop', 'Pop', 'Other']	Rock
17374	['Experimental', 'Rock', 'Other']	Experimental
17375	['Other', 'Pop']	Pop
17379	['New Age', 'Electronic', 'Experimental', 'Electronic', 'Experimental', 'Rock', 'Other', 'Pop', 'Other', 'R&B', 'Other', 'Other']	Electronic
17380	['New Age', 'New Age', 'New Age', 'Electronic', 'Rock', 'Rock', 'Rock', 'Rock', 'Other']	Rock
17381	['New Age', 'Other', 'Hip-Hop', 'Experimental']	New Age
17382	['Experimental', 'Rock', 'Other']	Experimental
17383	['New Age', 'Experimental', 'Electronic']	New Age
17384	['Experimental', 'Experimental', 'Folk', 'Folk']	Experimental
17385	['Rock']	Rock
17386	['Rock', 'Other']	Rock
17387	['New Age', 'Electronic', 'Experimental', 'Experimental', 'Electronic', 'Other']	Electronic
17388	['New Age', 'Experimental', 'Experimental']	Experimental
17389	['New Age', 'Other']	New Age
17390	['New Age', 'Rock', 'Other', 'Classical']	New Age
17391	['New Age', 'Experimental', 'Experimental']	Experimental
17392	['New Age', 'Classical']	New Age
17393	['New Age', 'Experimental', 'Experimental', 'Other']	Experimental
17395	['Experimental', 'Rock', 'Other']	Experimental
17398	['Experimental', 'Pop', 'Other', 'Other', 'Pop', 'Other', 'Classical', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
17399	['Metal']	Metal
17400	['Metal', 'Metal']	Metal
17401	['Experimental', 'Metal', 'Other', 'Other', 'Other']	Experimental
17404	['Rock', 'Jazz', 'Folk', 'Other']	Rock
17405	['Metal', 'Electronic', 'Other', 'Rock', 'Rock']	Rock
17411	['Experimental']	Experimental
17412	['R&B']	R&B
17413	['Metal', 'Metal', 'Other', 'Other']	Metal
17417	['New Age']	New Age
17419	['Rock']	Rock
17420	['Experimental', 'Hip-Hop', 'Other', 'Hip-Hop']	Hip-Hop
17424	['Rock', 'Rock', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Folk', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Soundtrack', 'Other', 'Hip-Hop', 'Other', 'Other']	Hip-Hop
17426	['Electronic']	Electronic
17427	['Hip-Hop', 'Hip-Hop']	Hip-Hop
17428	['Hip-Hop', 'Hip-Hop', 'Other']	Hip-Hop
17432	['Hip-Hop', 'Hip-Hop', 'Hip-Hop']	Hip-Hop
17436	['Hip-Hop']	Hip-Hop
17437	['Other', 'Other', 'Pop', 'Pop', 'Pop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other']	Hip-Hop
17438	['Electronic', 'Electronic', 'Electronic', 'Other']	Electronic
17450	['New Age', 'Other', 'Hip-Hop', 'Classical', 'Experimental', 'Electronic', 'Electronic', 'Other', 'Electronic', 'Electronic']	Electronic
17451	['Electronic', 'Experimental', 'Electronic', 'Electronic']	Electronic
17456	['New Age']	New Age
17458	['New Age', 'Experimental', 'Experimental', 'Electronic', 'Other']	Experimental
17467	['Other', 'Rock', 'Other', 'Other', 'Other', 'Other']	Rock
17469	['Pop']	Pop
17470	['Hip-Hop', 'Other', 'Hip-Hop', 'Other']	Hip-Hop
17471	['Pop', 'Pop', 'Pop', 'Pop', 'Pop']	Pop
17472	['Pop', 'Pop', 'Pop', 'R&B', 'Classical', 'Other', 'Pop']	Pop
17473	['Rock', 'Rock']	Rock
17474	['Folk', 'Electronic']	Folk
17478	['Experimental', 'Other', 'Pop', 'Classical', 'Other']	Experimental
17479	['Metal', 'Metal', 'Metal', 'Metal']	Metal
17480	['Metal', 'Metal']	Metal
17482	['Rock', 'Rock', 'Rock', 'Other', 'Other', 'Rock', 'Pop', 'Other', 'Rock']	Rock
17483	['Pop', 'Pop', 'Other', 'Pop']	Pop
17484	['Pop', 'Other']	Pop
17485	['Other', 'Rock', 'Other', 'Rock', 'Other']	Rock
17486	['Other', 'Other', 'Electronic', 'Pop', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Latin']	Pop
17488	['Other']	Other
17490	['Pop', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
17492	['Other', 'Other']	Other
17493	['Other', 'Other', 'Other']	Other
17494	['Other', 'Other']	Other
17495	['Other', 'Other']	Other
17496	['Other', 'Other', 'Other']	Other
17498	['Other', 'Folk', 'Folk', 'Other']	Folk
17500	['Country', 'Country', 'Folk', 'Other']	Country
17501	['Rock', 'Other', 'Other']	Rock
17503	['Other']	Other
17504	['Other', 'Other', 'Other', 'Pop']	Pop
17505	['Pop', 'Rock', 'Pop', 'Other']	Pop
17507	['Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Hip-Hop', 'Other', 'Other', 'Other']	Rock
17508	['Other', 'Electronic', 'Other']	Electronic
17509	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic']	Electronic
17510	['Other', 'Jazz', 'Folk', 'Electronic', 'Electronic', 'Electronic']	Electronic
17511	['Other', 'Electronic', 'Other', 'Jazz', 'R&B', 'Electronic', 'Other', 'Other', 'R&B', 'Jazz', 'R&B', 'Electronic', 'Other', 'Electronic', 'Electronic', 'Other']	Electronic
17512	['R&B', 'Other', 'Other', 'R&B', 'Other', 'Other', 'Other']	R&B
17513	['Other', 'Electronic', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other']	Electronic
17514	['Electronic']	Electronic
17515	['Electronic', 'Jazz', 'Pop', 'Pop', 'Other', 'Other', 'Pop', 'Pop', 'R&B', 'R&B', 'Electronic', 'Other', 'Other', 'R&B', 'R&B', 'Other', 'Other', 'Other', 'Other', 'R&B', 'R&B', 'Blues', 'R&B', 'Electronic']	R&B
17516	['Pop', 'Pop', 'Other', 'Pop', 'Pop', 'R&B', 'Other', 'Other', 'Other', 'R&B', 'Other', 'Other', 'Other', 'R&B', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Blues', 'Other', 'Other', 'R&B', 'Other', 'Other', 'Hip-Hop', 'Other', 'Pop', 'Other', 'Other', 'Other']	Pop
17517	['Pop', 'Other', 'Other', 'Other', 'R&B', 'R&B', 'Electronic', 'Other', 'Other', 'R&B', 'Other', 'Other', 'Other', 'Electronic']	R&B
17518	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic']	Electronic
17519	['Electronic', 'Electronic', 'Electronic']	Electronic
17520	['Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Electronic']	Electronic
17521	['Jazz', 'Jazz', 'New Age']	Jazz
17522	['Pop', 'Other', 'Jazz', 'R&B', 'Other', 'R&B', 'R&B', 'Other', 'Other', 'R&B', 'R&B', 'Other', 'Other', 'Blues', 'Other']	R&B
17523	['Other', 'Electronic', 'Electronic', 'Other']	Electronic
17524	['Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Jazz', 'Electronic', 'Electronic']	Electronic
17525	['Other', 'Electronic', 'Experimental', 'Jazz', 'Electronic', 'Other']	Electronic
17526	['R&B', 'R&B']	R&B
17527	['Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic']	Electronic
17528	['Other', 'R&B', 'Other', 'Other', 'Other', 'Folk', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Blues']	R&B
17529	['Other', 'New Age', 'Electronic', 'Electronic', 'Reggae', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other']	Electronic
17530	['Other', 'Electronic', 'Electronic']	Electronic
17531	['Other', 'Electronic', 'Jazz', 'Pop', 'Electronic', 'Electronic']	Electronic
17534	['Rock']	Rock
17535	['Other', 'Other', 'Folk']	Folk
17536	['Other', 'Rock', 'Other', 'Punk']	Rock
17537	['Rock', 'Other', 'Other', 'Rock']	Rock
17538	['Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17539	['Other']	Other
17541	['Rock']	Rock
17542	['Metal', 'Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Hip-Hop', 'Other']	Hip-Hop
17553	['Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Hip-Hop', 'Hip-Hop']	Hip-Hop
17559	['Hip-Hop', 'Hip-Hop', 'Hip-Hop']	Hip-Hop
17561	['Other', 'Other', 'Other']	Other
17562	['Pop', 'Rock', 'Pop']	Pop
17563	['Pop', 'Rock', 'Folk', 'Other', 'Soundtrack']	Pop
17564	['Rock', 'Folk', 'Blues', 'Blues', 'Blues', 'Other', 'Other', 'Other']	Blues
17565	['Pop', 'Other', 'Rock', 'Folk', 'Pop', 'Other', 'R&B']	Pop
17566	['Rock', 'Rock', 'Country']	Rock
17567	['Rock', 'Rock', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Other', 'Other', 'Country']	Folk
17568	['Other', 'Other', 'Other', 'Pop', 'Other', 'Other']	Pop
17569	['Rock', 'Folk', 'Folk', 'Folk', 'Other']	Folk
17570	['Other', 'Country', 'Other', 'Country']	Country
17571	['Other', 'Other', 'Other']	Other
17572	['Electronic', 'Other', 'Soundtrack', 'Other', 'Other']	Electronic
17577	['Electronic', 'Electronic', 'Electronic', 'Pop', 'Pop', 'Pop', 'Pop', 'Rock', 'Rock', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Electronic']	Electronic
17583	['Electronic', 'Pop', 'Electronic']	Electronic
17584	['Electronic', 'Classical']	Electronic
17587	['Other']	Other
17589	['Other']	Other
17598	['Hip-Hop', 'Hip-Hop']	Hip-Hop
17601	['Hip-Hop']	Hip-Hop
17604	['Hip-Hop', 'Other']	Hip-Hop
17606	['R&B', 'Other']	R&B
17609	['Other']	Other
17612	['Pop', 'Pop', 'R&B', 'R&B', 'Other', 'Pop', 'Other', 'Pop']	Pop
17613	['New Age', 'Other', 'Experimental', 'Other', 'New Age', 'Pop', 'Other', 'Experimental', 'Experimental', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Folk', 'Rock', 'Punk', 'Soundtrack', 'Folk', 'Other', 'Rock', 'Country', 'Other', 'Folk', 'Other', 'Other', 'Folk', 'Pop', 'R&B', 'Pop', 'Other', 'Other', 'Classical', 'Classical', 'Other', 'Experimental', 'Jazz', 'Other', 'Other', 'Blues', 'Other', 'Other', 'Other', 'Other', 'Jazz', 'Other', 'Other']	Rock
17615	['Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17616	['Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17618	['Other', 'Other', 'Other', 'Other']	Other
17619	['Rock', 'Rock', 'Punk', 'Punk', 'Other']	Rock
17620	['Rock', 'Blues']	Rock
17622	['Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
17624	['Pop', 'Pop', 'Electronic', 'Electronic']	Pop
17627	['Folk', 'Other', 'Other']	Folk
17628	['Rock', 'Punk', 'Rock', 'Other', 'Rock', 'Latin', 'Other', 'Other']	Rock
17629	['Other', 'Other']	Other
17631	['Metal', 'Metal', 'Punk', 'Metal', 'Metal']	Metal
17632	['Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Rock', 'Other']	Rock
17633	['Other', 'Other', 'Metal', 'Metal', 'Other', 'Other', 'Other', 'Other']	Metal
17634	['New Age', 'New Age', 'Experimental', 'Experimental', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Punk', 'Rock', 'Rock']	Soundtrack
17635	['Electronic', 'Soundtrack']	Electronic
17636	['Electronic', 'Electronic', 'Electronic', 'Electronic']	Electronic
17637	['Electronic', 'Experimental', 'Rock', 'Rock', 'Rock', 'Other', 'Pop', 'Other']	Rock
17638	['Rock', 'Rock', 'Rock', 'Other', 'Other', 'Folk', 'Other', 'Other']	Rock
17639	['Electronic', 'Electronic', 'Other', 'Other']	Electronic
17640	['Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Pop', 'Other', 'Pop']	Rock
17641	['Other', 'Electronic', 'Hip-Hop', 'Pop', 'Rock', 'Other', 'Other', 'Other', 'Folk', 'Pop', 'Other', 'Other', 'Other', 'New Age']	Pop
17642	['Electronic', 'Rock', 'Pop', 'Rock', 'Other', 'Other']	Rock
17643	['Electronic', 'Other']	Electronic
17644	['Jazz', 'Other', 'Other', 'Other', 'R&B', 'Soundtrack', 'Other', 'Other', 'Other', 'Other']	Jazz
17645	['Pop', 'Pop', 'Jazz', 'Other', 'Other', 'World', 'Other', 'Other', 'Soundtrack']	Pop
17646	['Pop', 'Other', 'Rock', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
17648	['Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
17650	['Other', 'Soundtrack', 'Other', 'Other']	Soundtrack
17652	['Rock', 'Rock', 'Other']	Rock
17653	['Other']	Other
17655	['Other']	Other
17656	['Other']	Other
17659	['Other']	Other
17660	['Other']	Other
